date	heat_pump_0__elec_cons	heat_pump_1__elec_cons	heat_pump_2__elec_cons	heat_pump_3__elec_cons	heat_pump_4__elec_cons
2025-01-02 16:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-02 16:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-02 16:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-02 17:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-02 17:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-02 17:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-02 17:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-02 18:00:00	0.0	0.14787276306666275	0.0	0.0	0.0
2025-01-02 18:15:00	0.0	1.2571846622232579	0.39696340934130714	0.0	0.0
2025-01-02 18:30:00	0.0	2.0824638420049704	1.9031218280270412	0.0	0.0
2025-01-02 18:45:00	0.0	2.9316897229551437	2.6488595216228825	0.0	0.0
2025-01-02 19:00:00	0.0	3.133699943168869	2.9267649736093513	0.0	0.0
2025-01-02 19:15:00	0.0	3.0937205317679224	3.09658931111242	0.0	0.0
2025-01-02 19:30:00	0.0	3.31233201049165	3.050403297122611	0.0	0.1456150556097193
2025-01-02 19:45:00	0.0	3.689256445001142	3.4450482915010556	0.0	1.1586553426274757
2025-01-02 20:00:00	0.0	3.307271393520777	3.4627062245537505	0.0	1.5797911869739525
2025-01-02 20:15:00	0.0	5.059145979940391	3.525209183847426	0.0	1.5912794024656505
2025-01-02 20:30:00	0.0	11.25914597994039	5.299396041711022	0.0	1.935777203451977
2025-01-02 20:45:00	4.122310219454684	12.4	11.939396041711023	3.8125623367899872	6.038240570599953
2025-01-02 21:00:00	8.802310219454684	12.4	13.280000000000001	5.437689780545314	10.08
2025-01-02 21:15:00	8.17508735017824	12.4	13.280000000000001	6.787703981072145	9.35720866874962
2025-01-02 21:30:00	7.5711138116028796	12.4	13.280000000000001	8.074673734191894	8.674212454205227
2025-01-02 21:45:00	6.514663773683431	12.4	13.280000000000001	8.6	8.839787453167782
2025-01-02 22:00:00	3.1792162342453048	12.4	13.280000000000001	8.6	6.749497501358848
2025-01-02 22:15:00	6.0709536941476685	11.96904630585233	13.280000000000001	8.6	10.08
2025-01-02 22:30:00	6.140290828267499	12.4	11.51718838342007	6.519138284648832	8.281095899265907
2025-01-02 22:45:00	4.628871235058633	8.424748554204543	8.848624452634652	4.896657632804217	8.001152668333363
2025-01-02 23:00:00	5.277397778828539	9.396624478852917	8.44224808533409	7.378071418918006	4.567253191244419
2025-01-02 23:15:00	4.224215275558424	9.104377445612945	8.017407690785337	7.537745132544227	3.943918152418143
2025-01-02 23:30:00	3.1645773348404895	5.693355691207747	7.046287994857316	6.421898851341694	5.0169472500890215
2025-01-02 23:45:00	5.734756484101042	5.122809815562986	8.782456478728276	5.770904572854364	6.078439617454501
2025-01-03 00:00:00	3.6428753945466483	1.587344247073049	2.919782009712501	4.891424353304459	1.038439617454501
2025-01-03 00:15:00	3.821808855939577	0.0	0.11544852397778267	1.0352076800343253	0.0
2025-01-03 00:30:00	2.877128357731865	0.0	0.0	1.887817515269325	0.0
2025-01-03 00:45:00	0.7112873355655389	0.0	0.0	2.364316397519272	0.0
2025-01-03 01:00:00	0.0	0.0	0.0	2.70650662911961	0.0
2025-01-03 01:15:00	1.2588711854237329	0.0	0.0	1.4095018806280626	0.0
2025-01-03 01:30:00	0.0	0.0	1.0395249900028154	0.0	0.0
2025-01-03 01:45:00	0.02531478235429095	0.27626444971669184	1.346016679665755	0.0	0.0
2025-01-03 02:00:00	1.4671835446434665	0.0	2.2036346964654956	0.0	0.0
2025-01-03 02:15:00	0.34807868914359863	0.0	0.43064530558116537	0.0	0.0
2025-01-03 02:30:00	0.0	0.0	0.5844708889950038	0.0	0.0
2025-01-03 02:45:00	0.0	1.413940275576024	1.3035580622726863	0.0	0.0
2025-01-03 03:00:00	0.0	0.6797122312603252	0.41784170996540926	0.0	0.0
2025-01-03 03:15:00	0.0	0.004793621908049545	1.0886766893915054	0.0	0.0
2025-01-03 03:30:00	0.0	0.0	1.3144806128257458	0.0	0.0
2025-01-03 03:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 04:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 04:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 04:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 04:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 05:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 05:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 05:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 05:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 06:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 06:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 06:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 06:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 07:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 07:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 07:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 07:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 08:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 08:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 08:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 08:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 09:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 09:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 09:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 09:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 10:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 10:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 10:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 10:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 11:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 11:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 11:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 11:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 12:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 12:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 12:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 12:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 13:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 13:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 13:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 13:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 14:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 14:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 14:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 14:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 15:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 15:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 15:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 15:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 16:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 16:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 16:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 16:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 17:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 17:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 17:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 17:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 18:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 18:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 18:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 18:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 19:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 19:15:00	0.0	0.24336513072518728	0.0	0.0	0.0
2025-01-03 19:30:00	0.0	1.167125737671362	0.0	0.0	0.0
2025-01-03 19:45:00	0.0	1.1027761670353564	0.0	0.0	0.0
2025-01-03 20:00:00	0.0	1.05205059874669	0.0	0.0	0.0
2025-01-03 20:15:00	0.0	0.44804396527358215	0.0	0.0	0.0
2025-01-03 20:30:00	0.0	0.6110951701419088	0.0	0.0	0.0
2025-01-03 20:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 21:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 21:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 21:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 21:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 22:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 22:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 22:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 22:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 23:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 23:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 23:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-03 23:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 00:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 00:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 00:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 00:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 01:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 01:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 01:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 01:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 02:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 02:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 02:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 02:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 03:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 03:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 03:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 03:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 04:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 04:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 04:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 04:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 05:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 05:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 05:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 05:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 06:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 06:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 06:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 06:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 07:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 07:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 07:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 07:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 08:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 08:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 08:30:00	0.0	3.249368744272885	0.0	0.0	0.0
2025-01-04 08:45:00	0.0	9.449368744272887	0.14121046483140154	0.0	0.0
2025-01-04 09:00:00	0.0	12.4	6.781210464831402	0.0	2.129524037740763
2025-01-04 09:15:00	0.0	8.256487813572264	7.646964318919429	0.18398254609144482	2.7297916054043867
2025-01-04 09:30:00	2.0506078203000397	5.212005352205507	5.678524414866469	4.483982546091445	3.477425010253137
2025-01-04 09:45:00	6.73060782030004	5.368023698949381	8.299177533475271	3.1152661045518677	2.314805903373401
2025-01-04 10:00:00	9.36	9.711442896609602	8.735313926919478	3.974945192002663	7.354805903373401
2025-01-04 10:15:00	9.36	10.416496854591529	9.681893346496171	4.939016967978449	10.08
2025-01-04 10:30:00	7.44993458872642	8.057471356025756	10.639494253105946	2.137360776564778	9.454406252607978
2025-01-04 10:45:00	5.591035357263306	6.035799231410719	9.135251233405615	4.890117353630128	4.8804158325935765
2025-01-04 11:00:00	6.0287759211044305	5.8222329556438295	6.016515493235997	1.519210946651346	4.753060363544095
2025-01-04 11:15:00	4.783065886770827	7.401530862048233	6.987158102463809	0.6812372046508732	5.535479300133787
2025-01-04 11:30:00	3.9613030375353775	6.428650977168958	6.454085481129782	1.4020656553617927	2.8930190912244758
2025-01-04 11:45:00	1.8340995389278518	5.108254098065114	3.801053389991818	2.8017386654915892	3.6067936843293262
2025-01-04 12:00:00	0.9275234083635223	2.122753779158212	3.179102587250366	0.0	1.6896346636750896
2025-01-04 12:15:00	0.0	0.9189163174680689	0.0	1.825303987284335	0.0
2025-01-04 12:30:00	0.0	0.1892718918058225	0.0	0.0	0.0
2025-01-04 12:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 13:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 13:15:00	0.0	0.0	0.16131114882294426	0.0	1.1895535685515826
2025-01-04 13:30:00	0.0	0.028750297744153865	1.6885780482205643	0.0	1.312185926402337
2025-01-04 13:45:00	0.0	0.0	0.0	0.0	3.539892808210254
2025-01-04 14:00:00	0.0	1.2092018223877954	0.0	0.0	2.8318287779920546
2025-01-04 14:15:00	0.4142463221317776	0.74388812775196	0.0	0.0	1.5177309372824006
2025-01-04 14:30:00	0.0	0.6037425696586499	0.5974951961170111	0.0	0.0
2025-01-04 14:45:00	0.0	0.03492792557808305	2.0174416865024325	0.0	0.1089259394482866
2025-01-04 15:00:00	0.0	0.0	2.282553014498892	0.0	0.0
2025-01-04 15:15:00	0.0	0.24932542523789786	4.076101768443712	0.0	0.0
2025-01-04 15:30:00	0.0	0.0	1.8353435385389567	0.0	0.0
2025-01-04 15:45:00	0.0	0.0	0.0	1.9447947310798666	0.0
2025-01-04 16:00:00	0.0	1.7660633153683005	0.7723816531694953	1.5188966021222974	0.0
2025-01-04 16:15:00	0.0	1.6838229892188008	2.6785457367483585	2.259340264457378	0.0
2025-01-04 16:30:00	0.0	0.4020112170372562	3.596194798118135	0.8184093418142286	0.0
2025-01-04 16:45:00	0.0	0.0	3.463326847843053	0.7277968351690136	0.0
2025-01-04 17:00:00	0.0	0.0	0.0	1.8119656930428893	0.0
2025-01-04 17:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 17:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 17:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 18:00:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 18:15:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 18:30:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 18:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 19:00:00	0.0	0.0	0.12327415488905319	0.0	0.0
2025-01-04 19:15:00	0.0	0.0	3.3841467631115876	0.0	0.0
2025-01-04 19:30:00	0.0	0.0	1.4324605469424119	0.0	0.0
2025-01-04 19:45:00	0.0	0.0	2.6342139502816684	0.0	0.0
2025-01-04 20:00:00	0.0	0.0	4.37901617129587	0.8059611745614872	0.0
2025-01-04 20:15:00	0.0	0.0	1.607144107846116	0.0	0.0
2025-01-04 20:30:00	0.0	0.0	1.3066483825806434	0.0	0.0
2025-01-04 20:45:00	0.0	0.0	0.0	0.0	0.0
2025-01-04 21:00:00	0.0	1.2611464831863133	0.0	0.0	0.0
2025-01-04 21:15:00	0.0	5.366130510191102	0.0	0.0	0.0
2025-01-04 21:30:00	0.0	6.496201323457415	0.0	0.0	0.0
2025-01-04 21:45:00	0.0	2.524588630003601	0.0	0.0	0.0
2025-01-04 22:00:00	0.0	2.576121632319648	0.0	0.0	0.0
2025-01-04 22:15:00	0.0	2.2595083378635907	0.0	0.0	0.0
2025-01-04 22:30:00	0.0	5.443437998929944	0.7327897286829146	0.0	0.0
2025-01-04 22:45:00	0.0	4.028562517878867	0.47884762607311027	0.19608547020186345	0.0
2025-01-04 23:00:00	0.0	5.215474733291026	1.8954108346461576	4.496085470201864	0.0
2025-01-04 23:15:00	0.0	6.448433215243401	1.766456262103644	2.3086493299927784	0.0
2025-01-04 23:30:00	0.0	3.911883712059052	1.9795812163861743	0.0	0.0
2025-01-04 23:45:00	0.0	6.107813648041839	3.3437464325583712	0.8254404302819736	0.0
2025-01-05 00:00:00	0.0	2.3786009770778054	5.984512139609983	2.9033192109867123	0.28216233829160703
2025-01-05 00:15:00	0.0	3.473571887153255	4.542722578828559	1.1198376782071786	1.405465126167638
