date	heat_pump_0__therm_prod	HL_CI4	heat_pump_1__therm_prod	HL_CE2	heat_pump_2__therm_prod	HL_CJ1	heat_pump_3__therm_prod	HL_CL1	heat_pump_4__therm_prod	HL_CI3
2025-01-01 06:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 06:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 07:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 07:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 07:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 07:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 07:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 07:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 08:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 08:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 08:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 08:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 08:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 08:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 09:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 09:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 09:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 09:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 09:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 09:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 10:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 10:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 10:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 10:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 10:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 10:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 11:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 11:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 11:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 11:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 11:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 11:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 12:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 12:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 12:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 12:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 12:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 12:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 13:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 13:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 13:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 13:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 13:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 13:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 14:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 14:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 14:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 14:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 14:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 14:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 15:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 15:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 15:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 15:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 15:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 15:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 16:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 16:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 16:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 16:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 16:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 16:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 17:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 17:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 17:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 17:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 17:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 17:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 18:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 18:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 18:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 18:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 18:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 18:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 19:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 19:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 19:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 19:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 19:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 19:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 20:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 20:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 20:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 20:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 20:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 20:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 21:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 21:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 21:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 21:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 21:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 21:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 22:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 22:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 22:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 22:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 22:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 22:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 23:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 23:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 23:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 23:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 23:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-01 23:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 00:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 00:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 00:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 00:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 00:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 00:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 01:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 01:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 01:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 01:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 01:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 01:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 02:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 02:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 02:20:00	0.0	0.0	0.32087693930657923	0.32087693930657923	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 02:30:00	0.0	0.0	5.304600692350812	5.304600692350812	3.033586106114024	3.033586106114024	0.0	0.0	0.0	0.0
2025-01-02 02:40:00	0.0	0.0	10.365824045244107	10.365824045244107	8.720001784905778	8.720001784905778	0.0	0.0	0.0	0.0
2025-01-02 02:50:00	0.0	0.0	13.764403755093028	13.764403755093028	13.686388075230958	13.686388075230958	0.0	0.0	0.0	0.0
2025-01-02 03:00:00	0.0	0.0	15.372382608127523	15.372382608127523	15.397248593492158	15.397248593492158	0.0	0.0	3.027289213270913	3.027289213270913
2025-01-02 03:10:00	0.0	0.0	15.537592248997706	15.537592248997706	15.18897374035642	15.18897374035642	0.0	0.0	5.562071515782134	5.562071515782134
2025-01-02 03:20:00	0.08908101370735676	0.08908101370735676	17.48543077931458	17.48543077931458	16.544775348294607	16.544775348294607	0.0	0.0	7.043802435891112	7.043802435891112
2025-01-02 03:30:00	3.723364633224306	3.723364633224306	17.50063277498587	17.50063277498587	18.50305044938567	18.50305044938567	0.0	0.0	9.05687315361457	9.05687315361457
2025-01-02 03:40:00	6.0827686334949105	6.0827686334949105	18.362131000623727	18.362131000623727	19.45076113844148	19.45076113844148	0.0	0.0	10.928906141931911	10.928906141931911
2025-01-02 03:50:00	7.362611645192925	7.362611645192925	19.320123771531655	19.320123771531655	18.05411930480487	18.05411930480487	0.7127683989733213	0.7127683989733213	11.700540864467461	11.700540864467461
2025-01-02 04:00:00	9.553104707025906	9.553104707025906	19.18668940431211	19.18668940431211	18.93956395396561	18.93956395396561	3.4812889248396823	3.4812889248396823	11.318699109073997	11.318699109073997
2025-01-02 04:10:00	10.712130821354625	10.712130821354625	18.81240622301813	18.81240622301813	19.30922555443459	19.30922555443459	5.880687434956191	5.880687434956191	11.871861887005178	11.871861887005178
2025-01-02 04:20:00	10.351562175388262	10.351562175388262	19.048261131282764	19.048261131282764	21.32659823744569	21.32659823744569	7.94696048207845	7.94696048207845	11.229004593654288	11.229004593654288
2025-01-02 04:30:00	12.354421969069756	12.354421969069756	20.738745904651875	20.738745904651875	21.43244069546681	21.43244069546681	9.58488904653448	9.58488904653448	13.88671476246749	13.88671476246749
2025-01-02 04:40:00	12.950010376111017	12.950010376111017	19.952659300291362	19.952659300291362	20.317724878017557	20.317724878017557	7.16658713828052	7.16658713828052	13.505623624476343	13.505623624476343
2025-01-02 04:50:00	10.854047707303774	10.854047707303774	18.632286139587862	18.632286139587862	19.58446604319339	19.58446604319339	8.859453045449463	8.859453045449463	12.800027089644397	12.800027089644397
2025-01-02 05:00:00	11.311109890063392	11.311109890063392	18.76289208383393	18.76289208383393	18.07476521862402	18.07476521862402	9.27661675964397	9.27661675964397	11.443550079913871	11.443550079913871
2025-01-02 05:10:00	12.680745606540022	12.680745606540022	20.176317980140812	20.176317980140812	19.378368449866	19.378368449866	11.428000984807111	11.428000984807111	13.163724105952882	13.163724105952882
2025-01-02 05:20:00	10.892606987001018	10.892606987001018	18.90680329269536	18.90680329269536	20.02981004271687	20.02981004271687	11.840536003875792	11.840536003875792	13.887318876720812	13.887318876720812
2025-01-02 05:30:00	11.248697949338757	11.248697949338757	30.69172979662133	30.69172979662133	19.945566306627704	19.945566306627704	17.082519392143375	17.082519392143375	12.337134775564673	12.337134775564673
2025-01-02 05:40:00	13.499536808118066	13.499536808118066	61.69172979662133	61.69172979662133	31.375489671099544	31.375489671099544	38.582519392143375	38.582519392143375	12.994583809410656	12.994583809410656
2025-01-02 05:50:00	36.899536808118064	36.899536808118064	62.0	62.0	64.57548967109955	64.57548967109955	43.0	43.0	37.69901928619287	37.69901928619287
2025-01-02 06:00:00	46.8	46.8	62.0	62.0	66.4	66.4	43.0	43.0	50.4	50.4
2025-01-02 06:10:00	43.05476272501752	43.05476272501752	62.0	62.0	66.4	66.4	43.0	43.0	47.15587897650701	47.15587897650701
2025-01-02 06:20:00	39.63435602114199	39.63435602114199	62.0	62.0	66.4	66.4	43.0	43.0	43.98671577965292	43.98671577965292
2025-01-02 06:30:00	34.0885365301873	34.0885365301873	62.0	62.0	66.4	66.4	43.0	43.0	44.97751803690085	44.97751803690085
2025-01-02 06:40:00	39.13946731325907	39.13946731325907	62.0	62.0	66.4	66.4	43.0	43.0	34.31935587667886	34.31935587667886
2025-01-02 06:50:00	23.83219999999997	23.83219999999997	62.0	62.0	66.4	66.4	43.0	43.0	50.4	50.4
2025-01-02 07:00:00	26.36800827339567	26.36800827339567	62.0	62.0	58.21377963750504	58.21377963750504	33.10330621955923	33.10330621955923	41.97240586954003	41.97240586954003
2025-01-02 07:10:00	20.52181917351403	20.52181917351403	42.37140127829656	42.37140127829656	44.916313496737494	44.916313496737494	25.005269713376165	25.005269713376165	40.627907999896784	40.627907999896784
2025-01-02 07:20:00	25.838831037440485	25.838831037440485	48.49873605648836	48.49873605648836	44.08134915612074	44.08134915612074	38.36852884866863	38.36852884866863	24.438619126798077	24.438619126798077
2025-01-02 07:30:00	21.264386285208705	21.264386285208705	47.11815096584304	47.11815096584304	41.946749499834	41.946749499834	39.10624054127441	39.10624054127441	21.323442458145717	21.323442458145717
2025-01-02 07:40:00	16.421630572691818	16.421630572691818	30.11651245673736	30.11651245673736	37.08484420763877	37.08484420763877	33.48762512103083	33.48762512103083	26.689950191261246	26.689950191261246
2025-01-02 07:50:00	29.57221784056067	29.57221784056067	27.298907481519887	27.298907481519887	45.76154301956818	45.76154301956818	30.206876537396973	30.206876537396973	31.99831492564456	31.99831492564456
2025-01-02 08:00:00	18.23590379295325	18.23590379295325	8.785117137541535	8.785117137541535	15.53870612627947	15.53870612627947	24.995793505328002	24.995793505328002	6.798314925644561	6.798314925644561
2025-01-02 08:10:00	20.063569969161463	20.063569969161463	0.0	0.0	2.063521689510693	2.063521689510693	6.189462255656341	6.189462255656341	0.0	0.0
2025-01-02 08:20:00	15.952394992245647	15.952394992245647	0.0	0.0	0.0	0.0	10.76242333015828	10.76242333015828	0.0	0.0
2025-01-02 08:30:00	5.526059742408786	5.526059742408786	0.0	0.0	0.0	0.0	13.347762482732753	13.347762482732753	0.0	0.0
2025-01-02 08:40:00	0.0	0.0	0.0	0.0	0.0	0.0	16.44395903433011	16.44395903433011	0.0	0.0
2025-01-02 08:50:00	12.542429674881928	12.542429674881928	0.0	0.0	3.3810007725608267	3.3810007725608267	11.580114627309616	11.580114627309616	0.7362816600507031	0.7362816600507031
2025-01-02 09:00:00	6.225068988410206	6.225068988410206	0.0	0.0	13.690450557013806	13.690450557013806	0.0	0.0	10.870924947002797	10.870924947002797
2025-01-02 09:10:00	6.016125627835772	6.016125627835772	11.509421097177226	11.509421097177226	13.044850918373704	13.044850918373704	0.0	0.0	5.855897467488121	5.855897467488121
2025-01-02 09:20:00	11.678034700646998	11.678034700646998	7.755060573924291	7.755060573924291	17.451408174262916	17.451408174262916	0.0	0.0	4.056183300855766	4.056183300855766
2025-01-02 09:30:00	9.04994189544756	9.04994189544756	7.96078336661988	7.96078336661988	10.204066702082677	10.204066702082677	0.0	0.0	6.773166569760808	6.773166569760808
2025-01-02 09:40:00	0.0	0.0	5.6208578264186135	5.6208578264186135	12.032333408341144	12.032333408341144	0.0	0.0	5.9744510228566945	5.9744510228566945
2025-01-02 09:50:00	6.329404035258324	6.329404035258324	19.32652525227073	19.32652525227073	16.323642140448854	16.323642140448854	0.0	0.0	8.589151095692566	8.589151095692566
2025-01-02 10:00:00	3.032496591774192	3.032496591774192	13.083831560637991	13.083831560637991	10.258941130533715	10.258941130533715	0.0	0.0	1.1381129540769106	1.1381129540769106
2025-01-02 10:10:00	6.063809112237168	6.063809112237168	8.95904751919761	8.95904751919761	13.534571788191279	13.534571788191279	0.0	0.0	3.157510661350163	3.157510661350163
2025-01-02 10:20:00	0.0	0.0	2.626129423985732	2.626129423985732	14.611770687989246	14.611770687989246	0.0	0.0	7.666224868075102	7.666224868075102
2025-01-02 10:30:00	0.0	0.0	7.63270667591935	7.63270667591935	5.241032598410402	5.241032598410402	0.0	0.0	2.2937035081830253	2.2937035081830253
2025-01-02 10:40:00	0.0	0.0	13.171644528896376	13.171644528896376	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 10:50:00	0.0	0.0	8.635614137589165	8.635614137589165	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 11:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 11:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 11:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 11:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 11:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 11:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 12:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 12:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 12:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 12:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 12:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 12:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 13:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 13:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 13:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 13:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 13:40:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 13:50:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 14:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 14:10:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 14:20:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-01-02 14:30:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
